date,ticker,event,yes_team,winner,close_bid,close_ask,close_mid,volume,open_interest,result,settled_ts
2025-06-05,KXMLBGAME-25JUN05PHITOR-TOR,KXMLBGAME-25JUN05PHITOR,Toronto,Toronto,48,49,0.485,1544.00,4563.00,yes,1749147032
2025-06-05,KXMLBGAME-25JUN05AZATL-AZ,KXMLBGAME-25JUN05AZATL,Arizona,Arizona,40,41,0.405,4465.00,6147.00,yes,1749138750
2025-06-05,KXMLBGAME-25JUN05MINATH-MIN,KXMLBGAME-25JUN05MINATH,Minnesota,A's,64,65,0.645,4342.00,6162.00,no,1749149323
2025-06-05,KXMLBGAME-25JUN05DETCWS-DET,KXMLBGAME-25JUN05DETCWS,Detroit,Chicago WS,65,66,0.655,5991.00,14264.00,no,1749145468
2025-06-05,KXMLBGAME-25JUN05NYMLAD-NYM,KXMLBGAME-25JUN05NYMLAD,New York M,Los Angeles D,45,46,0.455,179.00,4913.00,no,1749152180
2025-06-05,KXMLBGAME-25JUN05SDSF-SD,KXMLBGAME-25JUN05SDSF,San Diego,San Francisco,48,49,0.485,73.00,2892.00,no,1749149458
2025-06-05,KXMLBGAME-25JUN05TEXTB-TEX,KXMLBGAME-25JUN05TEXTB,Texas,Tampa Bay,43,44,0.435,872.00,2281.00,no,1749164318
2025-06-05,KXMLBGAME-25JUN05BALSEA-BAL,KXMLBGAME-25JUN05BALSEA,Baltimore,Baltimore,41,42,0.415,4214.00,4974.00,yes,1749149069
2025-06-05,KXMLBGAME-25JUN05CLENYY-CLE,KXMLBGAME-25JUN05CLENYY,Cleveland,New York Y,29,30,0.295,572.00,2937.00,no,1749161796
2025-06-05,KXMLBGAME-25JUN04DETCWS-DET,KXMLBGAME-25JUN04DETCWS,Detroit,Detroit,65,66,0.655,10617.00,55276.00,yes,1749084499
2025-06-05,KXMLBGAME-25JUN04NYMLAD-NYM,KXMLBGAME-25JUN04NYMLAD,New York M,New York M,42,43,0.425,275.00,3818.00,yes,1749087402
2025-06-05,KXMLBGAME-25JUN04MINATH-MIN,KXMLBGAME-25JUN04MINATH,Minnesota,Minnesota,62,63,0.625,404.00,4363.00,yes,1749086077
2025-06-05,KXMLBGAME-25JUN04BALSEA-BAL,KXMLBGAME-25JUN04BALSEA,Baltimore,Baltimore,49,50,0.495,118.00,2808.00,yes,1749085107
2025-06-05,KXMLBGAME-25JUN04SDSF-SF,KXMLBGAME-25JUN04SDSF,San Francisco,San Francisco,48,49,0.485,3235.00,6280.00,yes,1749084400
2025-06-05,KXMLBGAME-25JUN04KCSTL-KC,KXMLBGAME-25JUN04KCSTL,Kansas City,St. Louis,45,47,0.46,671.00,8790.00,no,1749144103
2025-06-06,KXMLBGAME-25JUN06TEXWSH-WSH,KXMLBGAME-25JUN06TEXWSH,Washington,Washington,47,49,0.48,775.00,3404.00,yes,1749244352
2025-06-06,KXMLBGAME-25JUN06PHIPIT-PIT,KXMLBGAME-25JUN06PHIPIT,Pittsburgh,Pittsburgh,45,47,0.46,7791.00,12068.00,yes,1749252516
2025-06-06,KXMLBGAME-25JUN06TORMIN-TOR,KXMLBGAME-25JUN06TORMIN,Toronto,Toronto,44,45,0.445,2.00,1697.00,yes,1749252874
2025-06-06,KXMLBGAME-25JUN06BOSNYY-BOS,KXMLBGAME-25JUN06BOSNYY,Boston,New York Y,36,37,0.365,9703.00,18833.00,no,1749250846
2025-06-06,KXMLBGAME-25JUN06SDMIL-SD,KXMLBGAME-25JUN06SDMIL,San Diego,San Diego,41,43,0.42,509.00,11860.00,yes,1749252768
2025-06-06,KXMLBGAME-25JUN06HOUCLE-HOU,KXMLBGAME-25JUN06HOUCLE,Houston,Houston,53,54,0.535,2354.00,5882.00,yes,1749248429
2025-06-06,KXMLBGAME-25JUN06CHCDET-DET,KXMLBGAME-25JUN06CHCDET,Detroit,Detroit,64,65,0.645,1741.00,35018.00,yes,1749247459
2025-06-06,KXMLBGAME-25JUN06MIATB-MIA,KXMLBGAME-25JUN06MIATB,Miami,Tampa Bay,43,44,0.435,6154.00,7684.00,no,1749226597
2025-06-06,KXMLBGAME-25JUN06KCCWS-KC,KXMLBGAME-25JUN06KCCWS,Kansas City,Chicago WS,56,57,0.565,2078.00,7679.00,no,1749250703
2025-06-06,KXMLBGAME-25JUN05HOUPIT-HOU,KXMLBGAME-25JUN05HOUPIT,Houston,Houston,56,58,0.57,517.00,19466.00,yes,1749171864
2025-06-07,KXMLBGAME-25JUN07LADSTL-LAD,KXMLBGAME-25JUN07LADSTL,Los Angeles D,St. Louis,63,64,0.635,8890.00,12625.00,no,1749317675
2025-06-07,KXMLBGAME-25JUN07BOSNYY-NYY,KXMLBGAME-25JUN07BOSNYY,New York Y,Boston,50,51,0.505,12856.00,21430.00,no,1749337847
2025-06-07,KXMLBGAME-25JUN07AZCIN-AZ,KXMLBGAME-25JUN07AZCIN,Arizona,Cincinnati,50,51,0.505,4.00,411.00,no,1749325701
2025-06-07,KXMLBGAME-25JUN07ATLSF-ATL,KXMLBGAME-25JUN07ATLSF,Atlanta,San Francisco,42,43,0.425,137.00,2210.00,no,1749322113
2025-06-07,KXMLBGAME-25JUN07HOUCLE-HOU,KXMLBGAME-25JUN07HOUCLE,Houston,Houston,51,52,0.515,269.00,5034.00,yes,1749326068
2025-06-07,KXMLBGAME-25JUN07TEXWSH-WSH,KXMLBGAME-25JUN07TEXWSH,Washington,Texas,39,40,0.395,308.00,6832.00,no,1749322944
2025-06-07,KXMLBGAME-25JUN07KCCWS-KC,KXMLBGAME-25JUN07KCCWS,Kansas City,Chicago WS,55,56,0.555,266.00,2395.00,no,1749323898
2025-06-07,KXMLBGAME-25JUN07PHIPIT-PIT,KXMLBGAME-25JUN07PHIPIT,Pittsburgh,Pittsburgh,43,44,0.435,307.00,5431.00,yes,1749321737
2025-06-07,KXMLBGAME-25JUN07MIATB-TB,KXMLBGAME-25JUN07MIATB,Tampa Bay,Miami,60,61,0.605,903.00,4710.00,no,1749327020
2025-06-07,KXMLBGAME-25JUN07CHCDET-DET,KXMLBGAME-25JUN07CHCDET,Detroit,Chicago C,47,48,0.475,7359.00,9850.00,no,1749312395
2025-06-07,KXMLBGAME-25JUN07SDMIL-SD,KXMLBGAME-25JUN07SDMIL,San Diego,Milwaukee,43,44,0.435,5754.00,8839.00,no,1749337588
2025-06-07,KXMLBGAME-25JUN07TORMIN-TOR,KXMLBGAME-25JUN07TORMIN,Toronto,Toronto,48,49,0.485,1377.00,1274.00,yes,1749317072
2025-06-07,KXMLBGAME-25JUN06LADSTL-STL,KXMLBGAME-25JUN06LADSTL,St. Louis,St. Louis,52,53,0.525,381.00,9573.00,yes,1749256473
2025-06-07,KXMLBGAME-25JUN06NYMCOL-NYM,KXMLBGAME-25JUN06NYMCOL,New York M,New York M,71,72,0.715,13480.00,42784.00,yes,1749256377
2025-06-07,KXMLBGAME-25JUN06BALATH-BAL,KXMLBGAME-25JUN06BALATH,Baltimore,,52,53,0.525,2062.00,8587.00,no,1749262305
2025-06-07,KXMLBGAME-25JUN06AZCIN-AZ,KXMLBGAME-25JUN06AZCIN,Arizona,Cincinnati,44,49,0.465,223.00,28673.00,no,1749313588
2025-06-07,KXMLBGAME-25JUN06SEALAA-SEA,KXMLBGAME-25JUN06SEALAA,Seattle,Los Angeles A,54,55,0.545,166.00,1883.00,no,1749256934
2025-06-08,KXMLBGAME-25JUN08CHCDET-CHC,KXMLBGAME-25JUN08CHCDET,Chicago C,Detroit,48,49,0.485,4048.00,5423.00,no,1749400694
2025-06-08,KXMLBGAME-25JUN08TORMIN-TOR,KXMLBGAME-25JUN08TORMIN,Toronto,Minnesota,36,38,0.37,387.00,2976.00,no,1749404906
2025-06-08,KXMLBGAME-25JUN08KCCWS-KC,KXMLBGAME-25JUN08KCCWS,Kansas City,Kansas City,53,54,0.535,742.00,3948.00,yes,1749404183
2025-06-08,KXMLBGAME-25JUN08SEALAA-SEA,KXMLBGAME-25JUN08SEALAA,Seattle,Seattle,54,55,0.545,89.00,2670.00,yes,1749410460
2025-06-08,KXMLBGAME-25JUN08PHIPIT-PIT,KXMLBGAME-25JUN08PHIPIT,Pittsburgh,Pittsburgh,51,53,0.52,1540.00,4933.00,yes,1749400693
2025-06-08,KXMLBGAME-25JUN08LADSTL-STL,KXMLBGAME-25JUN08LADSTL,St. Louis,Los Angeles D,45,46,0.455,913.00,4023.00,no,1749404907
2025-06-08,KXMLBGAME-25JUN08NYMCOL-NYM,KXMLBGAME-25JUN08NYMCOL,New York M,New York M,70,71,0.705,3404.00,14080.00,yes,1749409342
2025-06-08,KXMLBGAME-25JUN08MIATB-MIA,KXMLBGAME-25JUN08MIATB,Miami,Tampa Bay,32,33,0.325,4364.00,11633.00,no,1749395811
2025-06-08,KXMLBGAME-25JUN08ATLSF-ATL,KXMLBGAME-25JUN08ATLSF,Atlanta,San Francisco,53,54,0.535,462.00,1826.00,no,1749409098
2025-06-08,KXMLBGAME-25JUN08TEXWSH-WSH,KXMLBGAME-25JUN08TEXWSH,Washington,Texas,44,48,0.46,819.00,2253.00,no,1749407814
2025-06-08,KXMLBGAME-25JUN08BOSNYY-NYY,KXMLBGAME-25JUN08BOSNYY,New York Y,Boston,68,69,0.685,16016.00,20554.00,no,1749424236
2025-06-08,KXMLBGAME-25JUN08HOUCLE-HOU,KXMLBGAME-25JUN08HOUCLE,Houston,Cleveland,43,44,0.435,864.00,1740.00,no,1749400695
2025-06-08,KXMLBGAME-25JUN08SDMIL-SD,KXMLBGAME-25JUN08SDMIL,San Diego,San Diego,38,40,0.39,2963.00,7149.00,yes,1749399992
2025-06-08,KXMLBGAME-25JUN08AZCIN-AZ,KXMLBGAME-25JUN08AZCIN,Arizona,Cincinnati,52,53,0.525,742.00,2739.00,no,1749402058
2025-06-08,KXMLBGAME-25JUN08BALATH-BAL,KXMLBGAME-25JUN08BALATH,Baltimore,A's,54,55,0.545,351.00,1706.00,no,1749410459
2025-06-08,KXMLBGAME-25JUN07BALATH-BAL,KXMLBGAME-25JUN07BALATH,Baltimore,Baltimore,53,54,0.535,1607.00,3672.00,yes,1749347655
2025-06-08,KXMLBGAME-25JUN07SEALAA-SEA,KXMLBGAME-25JUN07SEALAA,Seattle,Los Angeles A,60,61,0.605,2815.00,6543.00,no,1749345982
2025-06-08,KXMLBGAME-25JUN07NYMCOL-NYM,KXMLBGAME-25JUN07NYMCOL,New York M,New York M,71,72,0.715,761.00,13128.00,yes,1749344308
2025-06-09,KXMLBGAME-25JUN09TBBOS-TB,KXMLBGAME-25JUN09TBBOS,Tampa Bay,Tampa Bay,49,50,0.495,5160.00,17855.00,yes,1749512534
2025-06-09,KXMLBGAME-25JUN09CHCPHI-PHI,KXMLBGAME-25JUN09CHCPHI,Philadelphia,Philadelphia,53,54,0.535,1125.00,6804.00,yes,1749508396
2025-06-09,KXMLBGAME-25JUN09CINCLE-CLE,KXMLBGAME-25JUN09CINCLE,Cleveland,Cincinnati,58,59,0.585,2229.00,11313.00,no,1749506780
2025-06-09,KXMLBGAME-25JUN09ATLMIL-ATL,KXMLBGAME-25JUN09ATLMIL,Atlanta,Atlanta,59,60,0.595,1803.00,6690.00,yes,1749509537
2025-06-09,KXMLBGAME-25JUN09TORSTL-TOR,KXMLBGAME-25JUN09TORSTL,Toronto,Toronto,46,47,0.465,549.00,2813.00,yes,1749510858
2025-06-09,KXMLBGAME-25JUN09MIAPIT-PIT,KXMLBGAME-25JUN09MIAPIT,Pittsburgh,Pittsburgh,53,54,0.535,4736.00,8720.00,yes,1749508704
2025-06-10,KXMLBGAME-25JUN10CINCLE-CIN,KXMLBGAME-25JUN10CINCLE,Cincinnati,Cincinnati,49,50,0.495,4831.00,12464.00,yes,1749591211
2025-06-10,KXMLBGAME-25JUN10WSHNYM-WSH,KXMLBGAME-25JUN10WSHNYM,Washington,New York M,42,43,0.425,4408.00,6471.00,no,1749597497
2025-06-10,KXMLBGAME-25JUN10TORSTL-TOR,KXMLBGAME-25JUN10TORSTL,Toronto,Toronto,45,46,0.455,169.00,2603.00,yes,1749597574
2025-06-10,KXMLBGAME-25JUN10CHCPHI-PHI,KXMLBGAME-25JUN10CHCPHI,Philadelphia,Chicago C,50,51,0.505,521.00,2534.00,no,1749594405
2025-06-10,KXMLBGAME-25JUN10CWSHOU-HOU,KXMLBGAME-25JUN10CWSHOU,Houston,Chicago WS,61,62,0.615,669.00,4809.00,no,1749598004
2025-06-10,KXMLBGAME-25JUN10MIAPIT-PIT,KXMLBGAME-25JUN10MIAPIT,Pittsburgh,Miami,57,58,0.575,7247.00,10899.00,no,1749591212
2025-06-10,KXMLBGAME-25JUN10NYYKC-NYY,KXMLBGAME-25JUN10NYYKC,New York Y,New York Y,63,65,0.64,2922.00,9481.00,yes,1749597745
2025-06-10,KXMLBGAME-25JUN10ATLMIL-ATL,KXMLBGAME-25JUN10ATLMIL,Atlanta,Milwaukee,54,55,0.545,4092.00,5995.00,no,1749597061
2025-06-10,KXMLBGAME-25JUN10TBBOS-TB,KXMLBGAME-25JUN10TBBOS,Tampa Bay,Boston,49,50,0.495,376.00,3042.00,no,1749593796
2025-06-10,KXMLBGAME-25JUN10DETBAL-DET,KXMLBGAME-25JUN10DETBAL,Detroit,Detroit,45,46,0.455,7811.00,24785.00,yes,1749592356
2025-06-10,KXMLBGAME-25JUN10TEXMIN-TEX,KXMLBGAME-25JUN10TEXMIN,Texas,Texas,46,47,0.465,29.00,2681.00,yes,1749598578
2025-06-10,KXMLBGAME-25JUN09SEAAZ-SEA,KXMLBGAME-25JUN09SEAAZ,Seattle,Arizona,39,40,0.395,170.00,3551.00,no,1749520726
2025-06-10,KXMLBGAME-25JUN09LADSD-SD,KXMLBGAME-25JUN09LADSD,San Diego,Los Angeles D,46,47,0.465,1387.00,18687.00,no,1749520108
2025-06-10,KXMLBGAME-25JUN09ATHLAA-LAA,KXMLBGAME-25JUN09ATHLAA,Los Angeles A,Los Angeles A,57,58,0.575,414.00,4514.00,yes,1749516287
2025-06-11,KXMLBGAME-25JUN11DETBAL-DET,KXMLBGAME-25JUN11DETBAL,Detroit,Baltimore,45,46,0.455,4848.00,16148.00,no,1749677922
2025-06-11,KXMLBGAME-25JUN11TORSTL-TOR,KXMLBGAME-25JUN11TORSTL,Toronto,Toronto,44,45,0.445,1265.00,13347.00,yes,1749663744
2025-06-11,KXMLBGAME-25JUN11CHCPHI-CHC,KXMLBGAME-25JUN11CHCPHI,Chicago C,Philadelphia,49,50,0.495,3393.00,4839.00,no,1749658837
2025-06-11,KXMLBGAME-25JUN11CWSHOU-CWS,KXMLBGAME-25JUN11CWSHOU,Chicago WS,Houston,38,39,0.385,479.00,1688.00,no,1749683898
2025-06-11,KXMLBGAME-25JUN11LADSD-SD,KXMLBGAME-25JUN11LADSD,San Diego,Los Angeles D,41,43,0.42,4518.00,12732.00,no,1749670605
2025-06-11,KXMLBGAME-25JUN11ATLMIL-ATL,KXMLBGAME-25JUN11ATLMIL,Atlanta,Atlanta,60,61,0.605,871.00,1979.00,yes,1749661237
2025-06-11,KXMLBGAME-25JUN11SEAAZ-SEA,KXMLBGAME-25JUN11SEAAZ,Seattle,Arizona,49,50,0.495,2033.00,3903.00,no,1749666772
2025-06-11,KXMLBGAME-25JUN11ATHLAA-LAA,KXMLBGAME-25JUN11ATHLAA,Los Angeles A,Los Angeles A,58,59,0.585,5407.00,6118.00,yes,1749670114
2025-06-11,KXMLBGAME-25JUN11CINCLE-CLE,KXMLBGAME-25JUN11CINCLE,Cleveland,Cleveland,50,51,0.505,17456.00,44550.00,yes,1749658596
2025-06-11,KXMLBGAME-25JUN11TEXMIN-TEX,KXMLBGAME-25JUN11TEXMIN,Texas,Minnesota,42,43,0.425,112.00,7421.00,no,1749682353
2025-06-11,KXMLBGAME-25JUN11TBBOS-TB,KXMLBGAME-25JUN11TBBOS,Tampa Bay,Boston,48,49,0.485,398.00,10073.00,no,1749679856
2025-06-11,KXMLBGAME-25JUN11MIAPIT-PIT,KXMLBGAME-25JUN11MIAPIT,Pittsburgh,Pittsburgh,58,59,0.585,5230.00,9100.00,yes,1749656670
2025-06-11,KXMLBGAME-25JUN11WSHNYM-WSH,KXMLBGAME-25JUN11WSHNYM,Washington,New York M,29,30,0.295,2744.00,13647.00,no,1749679460
2025-06-11,KXMLBGAME-25JUN11NYYKC-NYY,KXMLBGAME-25JUN11NYYKC,New York Y,New York Y,54,55,0.545,3985.00,9010.00,yes,1749683799
2025-06-11,KXMLBGAME-25JUN10ATHLAA-LAA,KXMLBGAME-25JUN10ATHLAA,Los Angeles A,Los Angeles A,60,61,0.605,994.00,3671.00,yes,1749603754
2025-06-11,KXMLBGAME-25JUN10SEAAZ-SEA,KXMLBGAME-25JUN10SEAAZ,Seattle,Arizona,43,44,0.435,441.00,3198.00,no,1749604695
2025-06-11,KXMLBGAME-25JUN10SFCOL-SF,KXMLBGAME-25JUN10SFCOL,San Francisco,San Francisco,65,66,0.655,1948.00,21695.00,yes,1749601484
2025-06-11,KXMLBGAME-25JUN10LADSD-LAD,KXMLBGAME-25JUN10LADSD,Los Angeles D,San Diego,49,51,0.5,7575.00,16484.00,no,1749604473
2025-06-12,KXMLBGAME-25JUN12STLMIL-STL,KXMLBGAME-25JUN12STLMIL,St. Louis,Milwaukee,55,56,0.555,2358.00,6647.00,no,1749768652
2025-06-12,KXMLBGAME-25JUN12SFCOL-SF,KXMLBGAME-25JUN12SFCOL,San Francisco,Colorado,63,64,0.635,7879.00,18291.00,no,1749754218
2025-06-12,KXMLBGAME-25JUN12PITCHC-PIT,KXMLBGAME-25JUN12PITCHC,Pittsburgh,Chicago C,35,36,0.355,186.00,2955.00,no,1749768651
2025-06-12,KXMLBGAME-25JUN12NYYKC-NYY,KXMLBGAME-25JUN12NYYKC,New York Y,New York Y,55,56,0.555,7319.00,27165.00,yes,1749770200
2025-06-12,KXMLBGAME-25JUN12TEXMIN-TEX,KXMLBGAME-25JUN12TEXMIN,Texas,Texas,41,42,0.415,5963.00,15407.00,yes,1749746325
2025-06-12,KXMLBGAME-25JUN12DETBAL-DET,KXMLBGAME-25JUN12DETBAL,Detroit,Detroit,65,66,0.655,8131.00,27237.00,yes,1749764324
2025-06-12,KXMLBGAME-25JUN12WSHNYM-WSH,KXMLBGAME-25JUN12WSHNYM,Washington,New York M,34,35,0.345,8328.00,19024.00,no,1749745707
2025-06-12,KXMLBGAME-25JUN12CWSHOU-HOU,KXMLBGAME-25JUN12CWSHOU,Houston,Houston,71,72,0.715,8531.00,18936.00,yes,1749770680
2025-06-12,KXMLBGAME-25JUN11SFCOL-SF,KXMLBGAME-25JUN11SFCOL,San Francisco,San Francisco,64,65,0.645,12771.00,26562.00,yes,1749687771
2025-06-13,KXMLBGAME-25JUN13COLATL-COL,KXMLBGAME-25JUN13COLATL,Colorado,Atlanta,25,26,0.255,7474.00,6877.00,no,1749854664
2025-06-13,KXMLBGAME-25JUN13CWSTEX-TEX,KXMLBGAME-25JUN13CWSTEX,Texas,Texas,61,62,0.615,1111.00,4563.00,yes,1749856837
2025-06-13,KXMLBGAME-25JUN13ATHKC-KC,KXMLBGAME-25JUN13ATHKC,Kansas City,A's,59,60,0.595,311.00,3943.00,no,1749856956
2025-06-13,KXMLBGAME-25JUN13MINHOU-MIN,KXMLBGAME-25JUN13MINHOU,Minnesota,Houston,51,52,0.515,2333.00,3559.00,no,1749856614
2025-06-13,KXMLBGAME-25JUN13NYYBOS-NYY,KXMLBGAME-25JUN13NYYBOS,New York Y,Boston,43,44,0.435,6559.00,16360.00,no,1749854922
2025-06-13,KXMLBGAME-25JUN13PITCHC-PIT,KXMLBGAME-25JUN13PITCHC,Pittsburgh,Pittsburgh,50,51,0.505,52453.00,65825.00,yes,1749837397
2025-06-13,KXMLBGAME-25JUN13STLMIL-STL,KXMLBGAME-25JUN13STLMIL,St. Louis,Milwaukee,40,41,0.405,7.00,4504.00,no,1749857175
2025-06-13,KXMLBGAME-25JUN13TORPHI-TOR,KXMLBGAME-25JUN13TORPHI,Toronto,Philadelphia,48,49,0.485,1335.00,7789.00,no,1749851543
2025-06-13,KXMLBGAME-25JUN13CINDET-CIN,KXMLBGAME-25JUN13CINDET,Cincinnati,Detroit,45,46,0.455,2261.00,4061.00,no,1749855496
2025-06-13,KXMLBGAME-25JUN13TBNYM-TB,KXMLBGAME-25JUN13TBNYM,Tampa Bay,Tampa Bay,39,40,0.395,1146.00,2644.00,yes,1749855758
2025-06-14,KXMLBGAME-25JUN14STLMIL-STL,KXMLBGAME-25JUN14STLMIL,St. Louis,St. Louis,47,48,0.475,4871.00,10516.00,yes,1749931100
2025-06-14,KXMLBGAME-25JUN14NYYBOS-NYY,KXMLBGAME-25JUN14NYYBOS,New York Y,Boston,60,62,0.61,1425.00,3795.00,no,1749940581
2025-06-14,KXMLBGAME-25JUN14LAABAL-LAA,KXMLBGAME-25JUN14LAABAL,Los Angeles A,Baltimore,41,42,0.415,4637.00,9653.00,no,1749929570
2025-06-14,KXMLBGAME-25JUN14TORPHI-TOR,KXMLBGAME-25JUN14TORPHI,Toronto,Philadelphia,41,42,0.415,794.00,6173.00,no,1749928850
2025-06-14,KXMLBGAME-25JUN14ATHKC-KC,KXMLBGAME-25JUN14ATHKC,Kansas City,A's,58,59,0.585,1736.00,5974.00,no,1749927860
2025-06-14,KXMLBGAME-25JUN14COLATL-COL,KXMLBGAME-25JUN14COLATL,Colorado,Atlanta,23,24,0.235,709.00,1770.00,no,1749928343
2025-06-14,KXMLBGAME-25JUN14CINDET-DET,KXMLBGAME-25JUN14CINDET,Detroit,Cincinnati,62,63,0.625,6718.00,11170.00,no,1749917660
2025-06-14,KXMLBGAME-25JUN14MIAWSH-WSH,KXMLBGAME-25JUN14MIAWSH,Washington,Miami,53,54,0.535,3937.00,17593.00,no,1749918634
2025-06-14,KXMLBGAME-25JUN14MINHOU-MIN,KXMLBGAME-25JUN14MINHOU,Minnesota,Houston,49,50,0.495,2557.00,7230.00,no,1749928583
2025-06-14,KXMLBGAME-25JUN14PITCHC-PIT,KXMLBGAME-25JUN14PITCHC,Pittsburgh,Chicago C,32,33,0.325,8474.00,11177.00,no,1749920778
2025-06-14,KXMLBGAME-25JUN14TBNYM-TB,KXMLBGAME-25JUN14TBNYM,Tampa Bay,Tampa Bay,43,44,0.435,1925.00,5254.00,yes,1749933401
2025-06-14,KXMLBGAME-25JUN14CWSTEX-TEX,KXMLBGAME-25JUN14CWSTEX,Texas,Texas,71,72,0.715,485.00,2016.00,yes,1749932903
2025-06-14,KXMLBGAME-25JUN14SDAZ-SD,KXMLBGAME-25JUN14SDAZ,San Diego,Arizona,40,41,0.405,13929.00,41581.00,no,1749942046
2025-06-14,KXMLBGAME-25JUN13LAABAL-LAA,KXMLBGAME-25JUN13LAABAL,Los Angeles A,Baltimore,37,38,0.375,7276.00,24375.00,no,1749860437
2025-06-14,KXMLBGAME-25JUN13SFLAD-SF,KXMLBGAME-25JUN13SFLAD,San Francisco,San Francisco,36,37,0.365,3904.00,6630.00,yes,1749863550
2025-06-14,KXMLBGAME-25JUN13SDAZ-SD,KXMLBGAME-25JUN13SDAZ,San Diego,Arizona,44,45,0.445,1219.00,10499.00,no,1749862466
2025-06-14,KXMLBGAME-25JUN13MIAWSH-WSH,KXMLBGAME-25JUN13MIAWSH,Washington,Miami,5,15,0.1,5620.00,58241.00,no,1749863185
2025-06-14,KXMLBGAME-25JUN13CLESEA-SEA,KXMLBGAME-25JUN13CLESEA,Seattle,Seattle,51,52,0.515,186.00,1599.00,yes,1749864642
2025-06-15,KXMLBGAME-25JUN15TBNYM-TB,KXMLBGAME-25JUN15TBNYM,Tampa Bay,Tampa Bay,41,42,0.415,2261.00,7195.00,yes,1750008986
2025-06-15,KXMLBGAME-25JUN15LAABAL-LAA,KXMLBGAME-25JUN15LAABAL,Los Angeles A,Baltimore,49,50,0.495,3574.00,9793.00,no,1750005858
2025-06-15,KXMLBGAME-25JUN15TORPHI-TOR,KXMLBGAME-25JUN15TORPHI,Toronto,Philadelphia,38,39,0.385,479.00,2351.00,no,1750007568
2025-06-15,KXMLBGAME-25JUN15SDAZ-SD,KXMLBGAME-25JUN15SDAZ,San Diego,San Diego,44,45,0.445,2649.00,4794.00,yes,1750015252
2025-06-15,KXMLBGAME-25JUN15CINDET-DET,KXMLBGAME-25JUN15CINDET,Detroit,Cincinnati,62,63,0.625,1959.00,3507.00,no,1750002032
2025-06-15,KXMLBGAME-25JUN15MINHOU-MIN,KXMLBGAME-25JUN15MINHOU,Minnesota,Houston,47,48,0.475,1959.00,6285.00,no,1750008290
2025-06-15,KXMLBGAME-25JUN15STLMIL-STL,KXMLBGAME-25JUN15STLMIL,St. Louis,Milwaukee,44,45,0.445,1760.00,5247.00,no,1750007921
2025-06-15,KXMLBGAME-25JUN15SFLAD-SF,KXMLBGAME-25JUN15SFLAD,San Francisco,Los Angeles D,38,39,0.385,5559.00,10978.00,no,1750025544
2025-06-15,KXMLBGAME-25JUN15PITCHC-PIT,KXMLBGAME-25JUN15PITCHC,Pittsburgh,Chicago C,42,43,0.425,1607.00,8474.00,no,1750008818
2025-06-15,KXMLBGAME-25JUN15ATHKC-KC,KXMLBGAME-25JUN15ATHKC,Kansas City,A's,57,58,0.575,1415.00,4468.00,no,1750009467
2025-06-15,KXMLBGAME-25JUN15CLESEA-SEA,KXMLBGAME-25JUN15CLESEA,Seattle,Seattle,53,54,0.535,147.00,455.00,yes,1750013691
2025-06-15,KXMLBGAME-25JUN15NYYBOS-NYY,KXMLBGAME-25JUN15NYYBOS,New York Y,Boston,62,63,0.625,1267.00,4410.00,no,1750006112
2025-06-15,KXMLBGAME-25JUN15COLATL-COL,KXMLBGAME-25JUN15COLATL,Colorado,Colorado,23,24,0.235,602.00,3056.00,yes,1750006711
2025-06-15,KXMLBGAME-25JUN15CWSTEX-TEX,KXMLBGAME-25JUN15CWSTEX,Texas,Texas,58,59,0.585,1352.00,2074.00,yes,1750011385
2025-06-15,KXMLBGAME-25JUN15MIAWSH-MIA,KXMLBGAME-25JUN15MIAWSH,Miami,Miami,40,41,0.405,1381.00,2205.00,yes,1750006492
2025-06-15,KXMLBGAME-25JUN14CLESEA-SEA,KXMLBGAME-25JUN14CLESEA,Seattle,Seattle,55,56,0.555,1448.00,3519.00,yes,1749950442
2025-06-15,KXMLBGAME-25JUN14SFLAD-SF,KXMLBGAME-25JUN14SFLAD,San Francisco,Los Angeles D,38,39,0.385,1106.00,12313.00,no,1749950443
2025-06-16,KXMLBGAME-25JUN16LAANYY-NYY,KXMLBGAME-25JUN16LAANYY,New York Y,Los Angeles A,64,65,0.645,999.00,10719.00,no,1750114364
2025-06-16,KXMLBGAME-25JUN16BALTB-TB,KXMLBGAME-25JUN16BALTB,Tampa Bay,Tampa Bay,51,52,0.515,333.00,38795.00,yes,1750112797
2025-06-16,KXMLBGAME-25JUN16PHIMIA-PHI,KXMLBGAME-25JUN16PHIMIA,Philadelphia,Philadelphia,51,52,0.515,11195.00,57975.00,yes,1750112087
2025-06-16,KXMLBGAME-25JUN16COLWSH-WSH,KXMLBGAME-25JUN16COLWSH,Washington,Colorado,61,62,0.615,639.00,7153.00,no,1750110384
2025-06-17,KXMLBGAME-25JUN17PHIMIA-PHI,KXMLBGAME-25JUN17PHIMIA,Philadelphia,Miami,62,63,0.625,5532.00,13294.00,no,1750196111
2025-06-17,KXMLBGAME-25JUN17COLWSH-WSH,KXMLBGAME-25JUN17COLWSH,Washington,Colorado,63,65,0.64,727.00,2941.00,no,1750199211
2025-06-17,KXMLBGAME-25JUN17AZTOR-TOR,KXMLBGAME-25JUN17AZTOR,Toronto,Toronto,53,54,0.535,1161.00,5190.00,yes,1750200419
